clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
Gluta-Dorsal-3,PRKCQ,0.02233491181688451,2.3634487795246217,0.8296761005869884
Gluta-Dorsal-3,TMEM132D,0.018922611770088082,3.03181583179255,0.8242300989962587
Gluta-Dorsal-3,SST,0.10842996312047093,7.073010727119151,0.7930569422821833
Gluta-Dorsal-3,GALNT14,0.026014260227873166,5.548818144612721,0.7648019681424535
Gluta-Dorsal-3,SLC24A4,0.022388982051301996,5.6824628452964125,0.7538142165384286
Gluta-Dorsal-4,NRN1,0.06075193681176584,5.48964912976692,0.9045331433193148
Gluta-Dorsal-4,CASZ1,0.0364690109729011,5.186300122364052,0.8899766926366355
Gluta-Dorsal-4,CDH22,0.027329727240885622,5.035270743573079,0.8825047977789017
Gluta-Dorsal-4,TMEM132D,0.02253573229292071,2.9694052010414644,0.8217318521175635
Gluta-Dorsal-4,GALNT14,0.017618076762753707,5.423669440515072,0.7648439825460336
Gluta-Dorsal-4,FSTL4,0.03757652760271666,6.068498705251246,0.7611926028256834
Gluta-Dorsal-4,MGAT5B,0.02345344183040726,4.9408853939541775,0.7326473330622512
Gluta-Dorsal-4,ITGAV,0.026138970879832038,2.7223008158857356,0.7270007748037092
Gluta-Dorsal-4,TGFBR3,0.017740834340622656,5.35258296775028,0.7248830276824944
Gluta-Dorsal-4,SYT2,0.02646743956976092,4.902297197243598,0.7182285872595604
Gluta-Dorsal-5,NPY1R,0.033943356923598275,5.085483391493658,0.9056476004596385
Gluta-Dorsal-5,CASZ1,0.01836126724778487,4.985303298143698,0.8849594597435648
Gluta-Dorsal-5,CDH9,0.02385728884658006,2.577883159840612,0.8701602646880663
Gluta-Dorsal-5,GLIS1,0.02500861959004705,5.057227287720881,0.8613841547718156
Gluta-Dorsal-5,ADCYAP1,0.04049295383816967,5.162240925231881,0.8485428887438873
Gluta-Dorsal-5,ITGA9,0.024143748818867043,2.1437367808872185,0.824147588335101
Gluta-Dorsal-5,SYT10,0.04067962215331587,5.9419044911555,0.8125
Gluta-Dorsal-5,EPB41L4A,0.028901405024121272,2.9746467462382706,0.8081310950573148
Gluta-Dorsal-5,PDE3A,0.08117669363770748,3.5867556670543825,0.7883841032026124
Gluta-Dorsal-5,GFRA1,0.0735183960473437,6.25792322171201,0.7623418266083656
Gluta-Dorsal-6,PDE3A,0.03432263612451917,3.0288588170919333,0.9600889746425986
Gluta-Dorsal-6,ENTPD3,0.026171433601035826,3.006527506694251,0.9029943629713827
Gluta-Dorsal-6,PCSK1,0.022818791231176055,5.220031037669049,0.8738037366895028
Gluta-Dorsal-6,TLL2,0.04470192036123514,2.540066566882519,0.8631715619524115
Gluta-Dorsal-6,ADCYAP1,0.03560220970968844,5.4040964246635586,0.8587689280654348
Gluta-Dorsal-6,FBN2,0.032476140603940544,3.125277922970578,0.8477006920021585
Gluta-Dorsal-6,HTR1F,0.018772036341730795,3.113710433533829,0.8356059621514197
Gluta-Dorsal-6,SYT10,0.08131151526138151,6.43354052738835,0.8193196085341311
Gluta-Dorsal-6,SST,0.025809541179195122,6.513485146140233,0.798118254671269
Gluta-Dorsal-6,CPNE4,0.027602870999217724,3.4616732230425904,0.7723999936804874
Gluta-Dorsal-7,CNGB1,0.02495046100650049,2.602170946111995,0.9117352537619116
Gluta-Dorsal-7,NPY1R,0.02348423803112445,4.967410516159294,0.9018089241441145
Gluta-Dorsal-7,ADCYAP1,0.020890980726986835,4.902792920791477,0.8414016791897532
Gluta-Dorsal-7,NECAB1,0.019099041034090835,2.684385924421963,0.8407719169241042
Gluta-Dorsal-7,GABRG1,0.032044921149304476,5.139093855925633,0.825732322527733
Gluta-Dorsal-7,SYT10,0.056847752115554366,6.303858411276243,0.8165668715959983
Gluta-Dorsal-7,EPB41L4A,0.02165516320378567,2.9168873584169583,0.8055198638761801
Gluta-Dorsal-7,SST,0.032654309173560304,6.599654334366145,0.7945923331728372
Gluta-Dorsal-7,TRHDE,0.03382465537125844,3.3262343085112995,0.7680139073569954
Gluta-Dorsal-7,NWD2,0.025284561319371426,3.007506304892421,0.7674120705240765
Gluta-Dorsal-8,SORCS2,0.03930288161372347,2.678874823578484,0.9397260183856945
Gluta-Dorsal-8,GPR149,0.03820117562336181,2.9034176449162805,0.9210248139003804
Gluta-Dorsal-8,GULP1,0.022047601441326697,2.8288974914549385,0.887311545986766
Gluta-Dorsal-8,ADAMTSL3,0.019897634227034704,2.22464748959513,0.879518648784107
Gluta-Dorsal-8,SV2B,0.020401802198942977,2.739142788098815,0.877726321208041
Gluta-Dorsal-8,SMOC2,0.032185501025423155,1.9232490132200228,0.8492212988421046
Gluta-Dorsal-8,PDE1C,0.06562778588635264,6.423853419109603,0.8394896376255648
Gluta-Dorsal-8,ST6GALNAC5,0.04722457617275514,3.327906368672447,0.7881454000943344
Gluta-Dorsal-8,NECAB1,0.0533708376611883,2.9903965999961124,0.7402320123608644
Gluta-Dorsal-8,BCL11B,0.039519488239995695,2.7769857461062903,0.7322964396632519
Gluta-Dorsal-9,SGPP1,0.016248278917232732,2.558757407382411,0.9870065087956803
Gluta-Dorsal-9,CDH9,0.026065404997129553,2.895587344701988,0.9608184173733818
Gluta-Dorsal-9,SCML4,0.01486919322726157,2.038076340461177,0.920841190292883
Gluta-Dorsal-9,CNR1,0.01614575137280851,2.8136875163394643,0.8792935722118287
Gluta-Dorsal-9,SLIT3,0.03313981832579022,2.7992742483465385,0.8766630669171388
Gluta-Dorsal-9,ACTN1,0.0222226974852673,2.8913347119171453,0.8758667977647868
Gluta-Dorsal-9,ADCYAP1,0.04209663165511606,5.124534757739092,0.8479785532511227
Gluta-Dorsal-9,NECAB1,0.016608155140186213,2.6168932952842487,0.8381664177664025
Gluta-Dorsal-9,SYT10,0.016018960329123033,2.838765094347984,0.812724461767841
Gluta-Dorsal-9,PDE1A,0.024318761839059937,2.8433695939046957,0.794956269180684
Gluta-Dorsal-10,ADAMTSL3,0.019834305728441793,2.891657444370195,0.9614626680836365
Gluta-Dorsal-10,LMO3,0.17763429016613938,6.318822969332785,0.9358804196040392
Gluta-Dorsal-10,CACNG3,0.03111773199003957,2.9290674235407193,0.921682067304376
Gluta-Dorsal-10,ATP2B4,0.03349917005719176,2.9846899069548156,0.8829571027792961
Gluta-Dorsal-10,PCP4,0.018642498623834543,2.98352347906982,0.8344484311771868
Gluta-Dorsal-10,PDE1C,0.04150116980755696,6.0829047550282205,0.8322846682217113
Gluta-Dorsal-10,POLA1,0.037217323898066444,3.032942816182905,0.8215033964245424
Gluta-Dorsal-10,SST,0.049945223779183444,6.12520051126053,0.7878246447545245
